FID	osm_id	Xstart	Ystart	Xend	Yend	length	startid	endid
1887	488589887	114.3564424	30.5472326	114.3549239	30.547749	171.4133664	736	576
1888	123838952	114.3606002	30.5476176	114.3606079	30.5478186	22.29578085	1056	1057
1889	122891502	114.3606079	30.5478186	114.3651156	30.5457635	491.5109304	1057	1202
1890	128247473	114.3548439	30.5478985	114.3549239	30.547749	18.26539522	570	576
1891	122891502	114.3548439	30.5478985	114.3563562	30.5474362	154.1700236	570	715
1892	153741414	114.3605196	30.5476482	114.3567776	30.5472628	391.2157928	1050	757
1893	122891502	114.3520941	30.5476984	114.3548439	30.5478985	273.6943	321	570
1894	122891502	114.356708	30.5473968	114.3606079	30.5478186	398.7458699	750	1057
1895	193250792	114.347795	30.5480673	114.3479175	30.54604236	229.7687046	17	32
1896	172649680	114.3482816	30.5475935	114.3484596	30.54819913	69.2793368	58	73
1897	122891502	114.3484596	30.54819913	114.3520941	30.5476984	356.9016201	73	321
1898	456199560	114.3484105	30.54820763	114.3482332	30.5476041	69.03952273	68	54
1899	122891502	114.3484105	30.54820763	114.3484596	30.54819913	4.795273692	68	73
1900	455186791	114.3473474	30.54823685	114.3478168	30.5482916	45.47670231	2	21
1901	171733391	114.3479175	30.54604236	114.3478168	30.5482916	259.1124854	32	21
1902	122891502	114.3478168	30.5482916	114.3484105	30.54820763	57.74418862	21	68
1903	236668627	114.3478168	30.5482916	114.3473547	30.54830118	44.42225543	21	4
1904	172649680	114.3484596	30.54819913	114.348498	30.54833007	14.9789106	73	76
1905	171733424	114.3649591	30.5458926	114.348498	30.54833007	1701.07185	1197	76
1906	456199560	114.3484675	30.54840143	114.3484105	30.54820763	22.16892308	74	68
1907	171733424	114.348498	30.54833007	114.3484675	30.54840143	11.34942787	76	74
1908	171733391	114.3478168	30.5482916	114.3480394	30.5485272	33.74065604	21	40
1909	171733424	114.3484675	30.54840143	114.3480394	30.5485272	49.67939464	74	40
1910	172649680	114.348498	30.54833007	114.3495689	30.5497105	186.2884483	76	136
1911	456199560	114.349508	30.54971738	114.3484675	30.54840143	178.3340568	130	74
1912	231900042	114.3480394	30.5485272	114.3483551	30.5498476	152.0151732	40	64
1913	122891500	114.3478168	30.5482916	114.3483335	30.54985005	180.8356952	21	61
1914	122747049	114.3482266	30.54986212	114.3478168	30.5482916	182.2755665	52	21
